,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,59.176029962546814,64.91228070175438,118.93465423583984,444.7246398925781,2.2925243377685547,1.2864317893981934,272.66058349609375,572.10791015625
