,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,香蕉-其他,A0,101.01.01,76.4,60.2,台北一,109,67.0,66.1,361.0
1,香蕉-其他,A0,101.01.03,83.3,43.3,台北一,109,62.3,61.7,661.0
2,香蕉-其他,A0,101.01.04,96.8,43.9,台北一,109,66.1,63.3,736.0
3,香蕉-其他,A0,101.01.05,89.8,47.7,台北一,109,65.1,62.6,768.0
4,香蕉-其他,A0,101.01.06,81.2,31.1,台北一,109,57.6,58.6,900.0
5,香蕉-其他,A0,101.01.07,90.4,43.6,台北一,109,62.6,59.7,565.0
6,香蕉-其他,A0,101.01.08,67.9,43.1,台北一,109,59.1,61.4,621.0
7,香蕉-其他,A0,101.01.10,102.1,47.9,台北一,109,69.2,65.3,589.0
8,香蕉-其他,A0,101.01.11,128.2,47.8,台北一,109,73.9,64.4,185.0
9,香蕉-其他,A0,101.01.12,94.6,46.6,台北一,109,67.0,64.7,267.0
10,香蕉-其他,A0,101.01.13,78.2,35.7,台北一,109,56.2,55.7,363.0
11,香蕉-其他,A0,101.01.14,102.6,49.1,台北一,109,69.7,65.6,495.0
12,香蕉-其他,A0,101.01.15,76.1,25.0,台北一,109,59.5,65.5,238.0
13,香蕉-其他,A0,101.01.17,87.9,51.3,台北一,109,70.4,70.9,544.0
14,香蕉-其他,A0,101.01.18,79.7,46.6,台北一,109,65.3,66.7,319.0
15,香蕉-其他,A0,101.01.19,78.6,42.0,台北一,109,62.2,63.5,714.0
16,香蕉-其他,A0,101.01.20,82.8,45.9,台北一,109,65.3,65.9,659.0
17,香蕉-其他,A0,101.01.21,74.2,51.7,台北一,109,65.5,67.2,563.0
18,香蕉-其他,A0,101.01.22,80.0,70.0,台北一,109,75.0,75.0,40.0
19,香蕉-其他,A0,101.01.28,145.4,56.8,台北一,109,86.2,76.3,286.0
20,香蕉-其他,A0,101.01.29,107.9,59.5,台北一,109,81.5,80.1,580.0
21,香蕉-其他,A0,101.01.30,104.4,58.4,台北一,109,81.8,82.2,205.0
22,香蕉-其他,A0,101.02.01,97.4,60.2,台北一,109,76.9,75.6,566.0
23,香蕉-其他,A0,101.02.02,103.6,60.2,台北一,109,80.1,79.0,600.0
24,香蕉-其他,A0,101.02.03,102.3,48.4,台北一,109,73.4,72.1,791.0
25,香蕉-其他,A0,101.02.04,82.7,47.4,台北一,109,66.7,67.8,1266.0
26,香蕉-其他,A0,101.02.05,99.6,50.7,台北一,109,68.5,64.1,480.0
27,香蕉-其他,A0,101.02.06,80.0,46.8,台北一,109,71.4,76.8,85.0
28,香蕉-其他,A0,101.02.09,103.9,47.7,台北一,109,69.1,64.5,373.0
29,香蕉-其他,A0,101.02.10,93.1,51.6,台北一,109,68.0,65.1,509.0
30,香蕉-其他,A0,101.02.11,99.9,45.9,台北一,109,71.1,70.0,748.0
31,香蕉-其他,A0,101.02.12,96.2,49.1,台北一,109,71.5,70.6,832.0
32,香蕉-其他,A0,101.02.14,76.5,39.0,台北一,109,60.5,62.4,853.0
33,香蕉-其他,A0,101.02.15,83.6,42.7,台北一,109,65.4,66.9,790.0
34,香蕉-其他,A0,101.02.16,78.7,58.6,台北一,109,66.5,65.0,251.0
35,香蕉-其他,A0,101.02.17,106.1,46.6,台北一,109,71.6,68.5,485.0
36,香蕉-其他,A0,101.02.18,91.4,35.2,台北一,109,64.2,64.8,1192.0
37,香蕉-其他,A0,101.02.19,103.8,52.7,台北一,109,72.0,67.8,719.0
38,香蕉-其他,A0,101.02.21,88.1,44.2,台北一,109,65.0,64.3,988.0
39,香蕉-其他,A0,101.02.22,90.3,39.8,台北一,109,63.5,62.4,730.0
40,香蕉-其他,A0,101.02.23,100.2,35.0,台北一,109,61.1,56.8,509.0
41,香蕉-其他,A0,101.02.24,88.7,35.0,台北一,109,67.0,70.4,482.0
42,香蕉-其他,A0,101.02.25,92.8,31.3,台北一,109,56.5,52.8,984.0
43,香蕉-其他,A0,101.02.26,88.7,44.2,台北一,109,68.8,70.3,390.0
44,香蕉-其他,A0,101.02.28,75.7,52.8,台北一,109,65.7,66.7,283.0
45,香蕉-其他,A0,101.02.29,86.1,41.1,台北一,109,68.2,71.2,486.0
46,香蕉-其他,A0,101.03.01,83.9,32.5,台北一,109,63.4,66.8,576.0
47,香蕉-其他,A0,101.03.02,88.0,34.0,台北一,109,64.9,67.5,956.0
48,香蕉-其他,A0,101.03.03,88.6,53.2,台北一,109,69.8,69.1,844.0
49,香蕉-其他,A0,101.03.04,124.1,46.8,台北一,109,81.5,78.8,529.0
50,香蕉-其他,A0,101.03.06,93.0,32.3,台北一,109,64.2,65.3,1522.0
51,香蕉-其他,A0,101.03.07,83.8,32.9,台北一,109,60.6,62.1,934.0
52,香蕉-其他,A0,101.03.08,96.0,35.0,台北一,109,60.8,57.7,385.0
53,香蕉-其他,A0,101.03.09,80.5,31.5,台北一,109,57.6,58.7,1249.0
54,香蕉-其他,A0,101.03.10,96.3,46.8,台北一,109,68.8,66.9,595.0
55,香蕉-其他,A0,101.03.11,102.4,53.9,台北一,109,73.3,70.1,869.0
56,香蕉-其他,A0,101.03.13,89.7,34.6,台北一,109,58.6,56.3,884.0
57,香蕉-其他,A0,101.03.14,82.1,32.4,台北一,109,54.1,52.1,871.0
