,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,鳳梨-牛奶鳳梨,B7,101.04.20,12.8,10.0,台北一,109,11.7,11.8,240.0
1,鳳梨-牛奶鳳梨,B7,101.04.25,15.0,9.0,台北一,109,11.7,11.4,81.0
2,鳳梨-牛奶鳳梨,B7,101.04.29,20.0,20.0,台北一,109,20.0,20.0,28.0
3,鳳梨-牛奶鳳梨,B7,101.05.02,22.0,15.0,台北一,109,17.8,17.4,167.0
4,鳳梨-牛奶鳳梨,B7,101.05.03,23.0,23.0,台北一,109,23.0,23.0,36.0
5,鳳梨-牛奶鳳梨,B7,101.05.04,23.0,23.0,台北一,109,23.0,23.0,24.0
6,鳳梨-牛奶鳳梨,B7,101.05.09,15.0,15.0,台北一,109,15.0,15.0,100.0
7,鳳梨-牛奶鳳梨,B7,101.05.16,30.0,30.0,台北一,109,30.0,30.0,45.0
8,鳳梨-牛奶鳳梨,B7,101.05.17,25.0,25.0,台北一,109,25.0,25.0,55.0
9,鳳梨-牛奶鳳梨,B7,101.05.18,23.0,22.0,台北一,109,22.6,22.7,112.0
10,鳳梨-牛奶鳳梨,B7,101.05.19,25.0,25.0,台北一,109,25.0,25.0,52.0
11,鳳梨-牛奶鳳梨,B7,101.05.20,25.0,25.0,台北一,109,25.0,25.0,55.0
12,鳳梨-牛奶鳳梨,B7,101.05.22,32.0,30.0,台北一,109,31.3,31.4,122.0
13,鳳梨-牛奶鳳梨,B7,101.05.23,30.0,22.0,台北一,109,26.2,26.4,214.0
14,鳳梨-牛奶鳳梨,B7,101.05.24,28.0,21.0,台北一,109,24.9,25.2,747.0
15,鳳梨-牛奶鳳梨,B7,101.05.25,28.0,28.0,台北一,109,28.0,28.0,272.0
16,鳳梨-牛奶鳳梨,B7,101.05.26,25.0,18.2,台北一,109,22.5,23.0,1425.0
17,鳳梨-牛奶鳳梨,B7,101.05.27,24.2,15.0,台北一,109,17.6,16.3,1097.0
18,鳳梨-牛奶鳳梨,B7,101.05.29,22.5,15.0,台北一,109,18.5,18.3,2054.0
19,鳳梨-牛奶鳳梨,B7,101.05.30,23.0,15.4,台北一,109,18.9,18.6,2842.0
20,鳳梨-牛奶鳳梨,B7,101.05.31,25.6,22.4,台北一,109,24.1,24.1,720.0
21,鳳梨-牛奶鳳梨,B7,101.06.01,25.3,21.5,台北一,109,23.7,23.9,1492.0
22,鳳梨-牛奶鳳梨,B7,101.06.02,25.5,20.2,台北一,109,23.4,23.8,2219.0
23,鳳梨-牛奶鳳梨,B7,101.06.03,25.4,21.8,台北一,109,23.9,24.1,3140.0
24,鳳梨-牛奶鳳梨,B7,101.06.05,25.2,21.6,台北一,109,23.2,23.1,3132.0
25,鳳梨-牛奶鳳梨,B7,101.06.06,23.0,16.4,台北一,109,20.3,20.7,2835.0
26,鳳梨-牛奶鳳梨,B7,101.06.07,33.8,20.8,台北一,109,25.3,24.1,679.0
27,鳳梨-牛奶鳳梨,B7,101.06.08,28.6,23.8,台北一,109,26.6,26.9,959.0
28,鳳梨-牛奶鳳梨,B7,101.06.09,26.9,18.6,台北一,109,23.7,24.4,1422.0
29,鳳梨-牛奶鳳梨,B7,101.06.10,27.0,22.4,台北一,109,25.0,25.2,1878.0
30,鳳梨-牛奶鳳梨,B7,101.06.12,31.6,19.5,台北一,109,24.2,23.3,1599.0
31,鳳梨-牛奶鳳梨,B7,101.06.13,30.5,19.4,台北一,109,25.2,25.4,1609.0
32,鳳梨-牛奶鳳梨,B7,101.06.14,29.6,18.7,台北一,109,25.1,25.7,1911.0
33,鳳梨-牛奶鳳梨,B7,101.06.15,27.9,22.0,台北一,109,25.1,25.2,2354.0
34,鳳梨-牛奶鳳梨,B7,101.06.16,28.9,21.3,台北一,109,25.1,25.1,2609.0
35,鳳梨-牛奶鳳梨,B7,101.06.17,30.8,17.4,台北一,109,24.4,24.5,1966.0
36,鳳梨-牛奶鳳梨,B7,101.06.19,28.5,19.9,台北一,109,23.8,23.5,3024.0
37,鳳梨-牛奶鳳梨,B7,101.06.20,27.8,13.8,台北一,109,20.0,19.5,3106.0
38,鳳梨-牛奶鳳梨,B7,101.06.21,24.7,15.6,台北一,109,19.9,19.8,1832.0
39,鳳梨-牛奶鳳梨,B7,101.06.22,25.8,20.0,台北一,109,22.9,22.9,2476.0
40,鳳梨-牛奶鳳梨,B7,101.06.23,23.1,11.7,台北一,109,17.5,17.6,3245.0
41,鳳梨-牛奶鳳梨,B7,101.06.26,21.9,10.5,台北一,109,16.7,17.0,4321.0
42,鳳梨-牛奶鳳梨,B7,101.06.27,21.2,10.6,台北一,109,14.8,14.1,2697.0
43,鳳梨-牛奶鳳梨,B7,101.06.28,22.1,15.2,台北一,109,18.3,18.0,1781.0
44,鳳梨-牛奶鳳梨,B7,101.06.29,21.9,15.5,台北一,109,18.2,17.8,2252.0
45,鳳梨-牛奶鳳梨,B7,101.06.30,23.8,14.6,台北一,109,19.2,19.3,3864.0
46,鳳梨-牛奶鳳梨,B7,101.07.01,28.6,16.2,台北一,109,21.9,21.5,1571.0
47,鳳梨-牛奶鳳梨,B7,101.07.03,31.9,15.4,台北一,109,23.2,22.9,3173.0
48,鳳梨-牛奶鳳梨,B7,101.07.04,33.0,17.8,台北一,109,25.4,25.3,2944.0
49,鳳梨-牛奶鳳梨,B7,101.07.05,37.0,16.9,台北一,109,29.6,31.3,1159.0
50,鳳梨-牛奶鳳梨,B7,101.07.06,29.6,18.5,台北一,109,25.3,26.2,3210.0
51,鳳梨-牛奶鳳梨,B7,101.07.07,32.3,15.7,台北一,109,25.1,25.9,1711.0
52,鳳梨-牛奶鳳梨,B7,101.07.08,32.2,23.3,台北一,109,26.9,26.3,2294.0
53,鳳梨-牛奶鳳梨,B7,101.07.10,33.5,15.4,台北一,109,25.1,25.5,2797.0
54,鳳梨-牛奶鳳梨,B7,101.07.11,35.2,13.4,台北一,109,25.4,26.1,2505.0
55,鳳梨-牛奶鳳梨,B7,101.07.12,33.6,14.5,台北一,109,25.5,26.5,2446.0
56,鳳梨-牛奶鳳梨,B7,101.07.13,35.7,23.1,台北一,109,31.2,32.5,1175.0
57,鳳梨-牛奶鳳梨,B7,101.07.14,35.0,22.5,台北一,109,28.5,28.4,3118.0
58,鳳梨-牛奶鳳梨,B7,101.07.15,33.4,21.2,台北一,109,27.4,27.5,4416.0
59,鳳梨-牛奶鳳梨,B7,101.07.17,36.0,18.4,台北一,109,28.5,29.4,4946.0
60,鳳梨-牛奶鳳梨,B7,101.07.18,38.9,23.2,台北一,109,31.7,32.1,7587.0
61,鳳梨-牛奶鳳梨,B7,101.07.19,43.5,23.7,台北一,109,33.8,34.0,8800.0
62,鳳梨-牛奶鳳梨,B7,101.07.20,44.3,23.2,台北一,109,33.5,33.3,9579.0
63,鳳梨-牛奶鳳梨,B7,101.07.21,41.4,20.4,台北一,109,30.8,30.8,9534.0
64,鳳梨-牛奶鳳梨,B7,101.07.22,37.5,17.0,台北一,109,27.6,27.8,8859.0
65,鳳梨-牛奶鳳梨,B7,101.07.24,39.7,18.1,台北一,109,28.8,28.8,9377.0
66,鳳梨-牛奶鳳梨,B7,101.07.25,41.5,15.9,台北一,109,28.2,27.9,10452.0
67,鳳梨-牛奶鳳梨,B7,101.07.26,41.4,19.3,台北一,109,29.9,29.6,9059.0
68,鳳梨-牛奶鳳梨,B7,101.07.27,44.4,19.4,台北一,109,30.8,30.0,10945.0
69,鳳梨-牛奶鳳梨,B7,101.07.28,41.3,19.6,台北一,109,28.9,27.9,17236.0
70,鳳梨-牛奶鳳梨,B7,101.07.29,38.9,20.3,台北一,109,28.0,27.0,16853.0
71,鳳梨-牛奶鳳梨,B7,101.07.31,35.5,19.4,台北一,109,27.1,26.9,19143.0
72,鳳梨-牛奶鳳梨,B7,101.08.01,35.2,19.1,台北一,109,26.2,25.6,22938.0
73,鳳梨-牛奶鳳梨,B7,101.08.02,26.9,15.9,台北一,109,20.8,20.4,26782.0
74,鳳梨-牛奶鳳梨,B7,101.08.03,31.1,15.6,台北一,109,22.7,22.3,12456.0
75,鳳梨-牛奶鳳梨,B7,101.08.04,35.6,17.2,台北一,109,24.3,22.9,15417.0
76,鳳梨-牛奶鳳梨,B7,101.08.05,34.6,18.2,台北一,109,25.1,24.2,20846.0
77,鳳梨-牛奶鳳梨,B7,101.08.07,31.7,18.4,台北一,109,24.4,23.9,27393.0
78,鳳梨-牛奶鳳梨,B7,101.08.08,29.9,16.6,台北一,109,22.7,22.3,23549.0
79,鳳梨-牛奶鳳梨,B7,101.08.09,25.7,15.9,台北一,109,20.4,20.1,24098.0
80,鳳梨-牛奶鳳梨,B7,101.08.10,27.7,16.1,台北一,109,21.3,20.9,18759.0
81,鳳梨-牛奶鳳梨,B7,101.08.11,28.9,17.6,台北一,109,23.0,22.8,17090.0
82,鳳梨-牛奶鳳梨,B7,101.08.12,26.1,16.1,台北一,109,20.7,20.5,24587.0
83,鳳梨-牛奶鳳梨,B7,101.08.14,28.2,17.6,台北一,109,22.5,22.1,26897.0
84,鳳梨-牛奶鳳梨,B7,101.08.15,26.5,18.3,台北一,109,22.6,22.8,26850.0
85,鳳梨-牛奶鳳梨,B7,101.08.16,28.5,17.6,台北一,109,23.0,22.9,24742.0
86,鳳梨-牛奶鳳梨,B7,101.08.17,31.4,15.4,台北一,109,23.2,23.0,21534.0
87,鳳梨-牛奶鳳梨,B7,101.08.18,36.6,17.7,台北一,109,26.2,25.5,17817.0
88,鳳梨-牛奶鳳梨,B7,101.08.19,31.3,18.5,台北一,109,24.9,24.8,14230.0
89,鳳梨-牛奶鳳梨,B7,101.08.21,33.0,17.8,台北一,109,25.2,25.0,16446.0
90,鳳梨-牛奶鳳梨,B7,101.08.22,41.2,19.5,台北一,109,28.3,27.0,8680.0
91,鳳梨-牛奶鳳梨,B7,101.08.23,43.5,15.8,台北一,109,29.1,28.7,9515.0
92,鳳梨-牛奶鳳梨,B7,101.08.24,42.9,17.3,台北一,109,30.8,31.3,9804.0
93,鳳梨-牛奶鳳梨,B7,101.08.25,39.9,17.3,台北一,109,29.7,30.4,10056.0
94,鳳梨-牛奶鳳梨,B7,101.08.26,40.6,19.0,台北一,109,30.2,30.4,10727.0
95,鳳梨-牛奶鳳梨,B7,101.08.28,36.8,16.4,台北一,109,28.1,29.2,17369.0
96,鳳梨-牛奶鳳梨,B7,101.08.29,35.5,17.5,台北一,109,26.9,27.1,17936.0
97,鳳梨-牛奶鳳梨,B7,101.08.30,36.8,18.9,台北一,109,28.9,29.6,12297.0
98,鳳梨-牛奶鳳梨,B7,101.08.31,45.1,17.5,台北一,109,32.2,32.7,8341.0
99,鳳梨-牛奶鳳梨,B7,101.09.01,45.8,26.1,台北一,109,38.1,39.5,4798.0
100,鳳梨-牛奶鳳梨,B7,101.09.02,46.8,20.3,台北一,109,38.0,41.0,5456.0
101,鳳梨-牛奶鳳梨,B7,101.09.05,46.9,20.9,台北一,109,35.5,36.5,9196.0
102,鳳梨-牛奶鳳梨,B7,101.09.06,42.4,27.2,台北一,109,36.3,37.3,5829.0
103,鳳梨-牛奶鳳梨,B7,101.09.07,43.6,26.3,台北一,109,35.9,36.6,5982.0
104,鳳梨-牛奶鳳梨,B7,101.09.08,43.9,21.8,台北一,109,35.9,38.0,4674.0
105,鳳梨-牛奶鳳梨,B7,101.09.09,45.3,22.7,台北一,109,35.2,36.1,3578.0
106,鳳梨-牛奶鳳梨,B7,101.09.11,45.7,23.4,台北一,109,36.4,37.6,4038.0
107,鳳梨-牛奶鳳梨,B7,101.09.12,48.7,17.1,台北一,109,34.1,34.9,1358.0
108,鳳梨-牛奶鳳梨,B7,101.09.13,42.4,23.1,台北一,109,34.2,35.1,3375.0
109,鳳梨-牛奶鳳梨,B7,101.09.14,42.4,17.7,台北一,109,30.4,30.6,3218.0
110,鳳梨-牛奶鳳梨,B7,101.09.15,40.1,15.9,台北一,109,29.7,30.9,6053.0
111,鳳梨-牛奶鳳梨,B7,101.09.16,39.2,15.7,台北一,109,27.5,27.5,4551.0
112,鳳梨-牛奶鳳梨,B7,101.09.18,38.7,15.5,台北一,109,30.0,32.0,1072.0
113,鳳梨-牛奶鳳梨,B7,101.09.19,41.5,21.2,台北一,109,34.5,36.6,782.0
114,鳳梨-牛奶鳳梨,B7,101.09.20,36.2,16.0,台北一,109,26.5,26.8,1610.0
115,鳳梨-牛奶鳳梨,B7,101.09.21,30.3,25.0,台北一,109,29.1,30.0,1520.0
116,鳳梨-牛奶鳳梨,B7,101.09.22,29.0,16.9,台北一,109,24.2,25.0,2064.0
117,鳳梨-牛奶鳳梨,B7,101.09.23,26.2,14.2,台北一,109,19.7,19.4,1376.0
118,鳳梨-牛奶鳳梨,B7,101.09.25,28.2,16.5,台北一,109,23.4,24.1,2753.0
119,鳳梨-牛奶鳳梨,B7,101.09.26,29.8,11.0,台北一,109,21.0,21.4,1133.0
120,鳳梨-牛奶鳳梨,B7,101.09.27,30.3,15.1,台北一,109,25.6,27.6,1147.0
121,鳳梨-牛奶鳳梨,B7,101.09.28,31.7,18.3,台北一,109,26.0,26.6,3093.0
122,鳳梨-牛奶鳳梨,B7,101.09.29,29.6,13.5,台北一,109,22.9,23.7,3720.0
123,鳳梨-牛奶鳳梨,B7,101.09.30,23.6,10.0,台北一,109,16.0,15.5,3290.0
124,鳳梨-牛奶鳳梨,B7,101.10.03,30.3,12.0,台北一,109,18.9,17.3,1995.0
125,鳳梨-牛奶鳳梨,B7,101.10.04,30.0,12.0,台北一,109,18.7,17.2,1195.0
126,鳳梨-牛奶鳳梨,B7,101.10.05,31.0,21.6,台北一,109,27.4,28.1,560.0
127,鳳梨-牛奶鳳梨,B7,101.10.06,29.8,10.0,台北一,109,21.7,22.9,985.0
128,鳳梨-牛奶鳳梨,B7,101.10.07,20.0,12.9,台北一,109,15.5,14.9,2348.0
129,鳳梨-牛奶鳳梨,B7,101.10.09,24.0,20.0,台北一,109,21.8,21.7,951.0
130,鳳梨-牛奶鳳梨,B7,101.10.10,20.0,20.0,台北一,109,20.0,20.0,90.0
131,鳳梨-牛奶鳳梨,B7,101.10.11,21.5,20.0,台北一,109,20.3,20.0,400.0
132,鳳梨-牛奶鳳梨,B7,101.10.12,22.0,22.0,台北一,109,22.0,22.0,50.0
133,鳳梨-牛奶鳳梨,B7,101.10.13,22.0,15.0,台北一,109,17.7,17.2,590.0
134,鳳梨-牛奶鳳梨,B7,101.10.14,20.6,10.0,台北一,109,15.4,15.4,1690.0
135,鳳梨-牛奶鳳梨,B7,101.10.16,20.0,18.0,台北一,109,19.4,19.7,178.0
136,鳳梨-牛奶鳳梨,B7,101.10.17,20.0,5.0,台北一,109,13.2,13.7,1252.0
137,鳳梨-牛奶鳳梨,B7,101.10.18,22.0,12.0,台北一,109,18.2,19.0,1321.0
138,鳳梨-牛奶鳳梨,B7,101.10.19,23.2,13.0,台北一,109,19.0,19.6,896.0
139,鳳梨-牛奶鳳梨,B7,101.10.20,20.0,11.0,台北一,109,16.0,16.3,957.0
140,鳳梨-牛奶鳳梨,B7,101.10.21,20.0,8.4,台北一,109,14.8,15.2,1465.0
141,鳳梨-牛奶鳳梨,B7,101.10.23,22.0,20.0,台北一,109,20.7,20.4,881.0
142,鳳梨-牛奶鳳梨,B7,101.10.24,22.0,17.4,台北一,109,20.0,20.2,752.0
143,鳳梨-牛奶鳳梨,B7,101.10.25,22.0,17.8,台北一,109,21.1,21.9,627.0
144,鳳梨-牛奶鳳梨,B7,101.10.27,19.8,12.4,台北一,109,16.0,15.9,971.0
145,鳳梨-牛奶鳳梨,B7,101.10.28,8.0,8.0,台北一,109,8.0,8.0,279.0
146,鳳梨-牛奶鳳梨,B7,101.10.30,10.0,10.0,台北一,109,10.0,10.0,89.0
147,鳳梨-牛奶鳳梨,B7,101.11.02,14.8,8.0,台北一,109,9.8,8.7,143.0
148,鳳梨-牛奶鳳梨,B7,101.11.03,11.6,10.0,台北一,109,10.3,10.0,228.0
149,鳳梨-牛奶鳳梨,B7,101.11.08,12.0,8.0,台北一,109,9.6,9.3,257.0
150,鳳梨-牛奶鳳梨,B7,101.11.11,15.0,10.0,台北一,109,13.0,13.4,250.0
151,鳳梨-牛奶鳳梨,B7,101.11.13,13.1,8.0,台北一,109,10.3,10.1,341.0
152,鳳梨-牛奶鳳梨,B7,101.11.23,20.0,20.0,台北一,109,20.0,20.0,14.0
153,鳳梨-牛奶鳳梨,B7,101.11.27,12.0,8.0,台北一,109,9.3,8.8,355.0
154,鳳梨-牛奶鳳梨,B7,101.11.28,8.0,8.0,台北一,109,8.0,8.0,180.0
155,鳳梨-牛奶鳳梨,B7,102.01.10,8.0,6.0,台北一,109,6.7,6.5,134.0
156,鳳梨-牛奶鳳梨,B7,102.01.11,14.8,12.0,台北一,109,12.9,12.6,153.0
157,鳳梨-牛奶鳳梨,B7,102.04.27,15.0,15.0,台北一,109,15.0,15.0,108.0
158,鳳梨-牛奶鳳梨,B7,102.04.28,15.0,15.0,台北一,109,15.0,15.0,150.0
159,鳳梨-牛奶鳳梨,B7,102.05.21,20.0,18.0,台北一,109,19.6,19.9,422.0
160,鳳梨-牛奶鳳梨,B7,102.05.22,22.0,19.0,台北一,109,21.1,21.5,413.0
161,鳳梨-牛奶鳳梨,B7,102.05.23,18.0,18.0,台北一,109,18.0,18.0,778.0
162,鳳梨-牛奶鳳梨,B7,102.05.24,23.4,17.5,台北一,109,19.8,19.4,818.0
163,鳳梨-牛奶鳳梨,B7,102.05.25,18.0,15.0,台北一,109,16.8,17.0,403.0
164,鳳梨-牛奶鳳梨,B7,102.05.26,22.0,20.0,台北一,109,21.0,20.9,1033.0
165,鳳梨-牛奶鳳梨,B7,102.05.28,20.0,18.0,台北一,109,19.2,19.4,1317.0
166,鳳梨-牛奶鳳梨,B7,102.05.29,22.0,18.4,台北一,109,20.4,20.6,898.0
167,鳳梨-牛奶鳳梨,B7,102.05.30,19.4,13.0,台北一,109,15.2,14.6,1942.0
168,鳳梨-牛奶鳳梨,B7,102.05.31,15.0,13.0,台北一,109,13.9,13.8,1322.0
169,鳳梨-牛奶鳳梨,B7,102.06.01,20.6,15.1,台北一,109,17.2,16.7,1676.0
170,鳳梨-牛奶鳳梨,B7,102.06.02,18.3,15.3,台北一,109,17.5,17.9,1794.0
171,鳳梨-牛奶鳳梨,B7,102.06.04,23.4,16.8,台北一,109,19.3,18.8,3288.0
172,鳳梨-牛奶鳳梨,B7,102.06.05,26.8,16.2,台北一,109,21.2,21.0,2374.0
173,鳳梨-牛奶鳳梨,B7,102.06.06,28.2,18.2,台北一,109,23.0,22.8,2960.0
174,鳳梨-牛奶鳳梨,B7,102.06.07,31.0,14.8,台北一,109,23.2,23.4,3117.0
175,鳳梨-牛奶鳳梨,B7,102.06.08,30.7,19.3,台北一,109,25.6,26.0,4983.0
176,鳳梨-牛奶鳳梨,B7,102.06.09,27.8,19.5,台北一,109,23.6,23.5,6044.0
177,鳳梨-牛奶鳳梨,B7,102.06.11,31.0,19.5,台北一,109,24.2,23.4,3492.0
178,鳳梨-牛奶鳳梨,B7,102.06.12,31.6,23.0,台北一,109,26.3,25.7,1967.0
179,鳳梨-牛奶鳳梨,B7,102.06.15,27.7,15.8,台北一,109,22.2,22.5,6188.0
180,鳳梨-牛奶鳳梨,B7,102.06.16,32.1,14.9,台北一,109,21.9,20.8,5048.0
181,鳳梨-牛奶鳳梨,B7,102.06.18,28.5,12.7,台北一,109,19.9,19.5,3874.0
182,鳳梨-牛奶鳳梨,B7,102.06.19,25.0,15.1,台北一,109,20.7,21.1,4463.0
183,鳳梨-牛奶鳳梨,B7,102.06.20,24.8,15.4,台北一,109,20.4,20.6,3934.0
184,鳳梨-牛奶鳳梨,B7,102.06.21,26.6,14.2,台北一,109,21.1,21.7,5888.0
185,鳳梨-牛奶鳳梨,B7,102.06.22,28.1,15.6,台北一,109,20.8,20.0,3939.0
186,鳳梨-牛奶鳳梨,B7,102.06.23,29.2,14.4,台北一,109,20.7,20.0,2700.0
187,鳳梨-牛奶鳳梨,B7,102.06.25,33.4,14.8,台北一,109,23.0,22.2,4067.0
188,鳳梨-牛奶鳳梨,B7,102.06.26,26.6,11.8,台北一,109,16.7,15.1,4946.0
189,鳳梨-牛奶鳳梨,B7,102.06.27,19.3,11.5,台北一,109,14.8,14.3,4856.0
190,鳳梨-牛奶鳳梨,B7,102.06.28,17.6,8.8,台北一,109,11.9,11.0,7781.0
191,鳳梨-牛奶鳳梨,B7,102.06.29,14.1,7.7,台北一,109,11.3,11.6,5588.0
192,鳳梨-牛奶鳳梨,B7,102.06.30,19.0,6.3,台北一,109,12.2,12.0,3358.0
