,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,甜橙-紅肉柳橙,E3,101.01.01,18.0,16.9,台北一,109,17.8,18.0,396.0
1,甜橙-紅肉柳橙,E3,101.01.03,16.0,14.6,台北一,109,15.5,15.6,630.0
2,甜橙-紅肉柳橙,E3,101.01.04,19.0,17.0,台北一,109,17.7,17.5,576.0
3,甜橙-紅肉柳橙,E3,101.01.05,15.0,13.4,台北一,109,14.2,14.2,468.0
4,甜橙-紅肉柳橙,E3,101.01.06,14.0,13.0,台北一,109,13.3,13.2,630.0
5,甜橙-紅肉柳橙,E3,101.01.07,16.0,9.6,台北一,109,12.4,12.2,1077.0
6,甜橙-紅肉柳橙,E3,101.01.08,15.0,14.0,台北一,109,14.4,14.3,540.0
7,甜橙-紅肉柳橙,E3,101.01.10,14.0,12.0,台北一,109,13.1,13.2,396.0
8,甜橙-紅肉柳橙,E3,101.01.11,14.0,14.0,台北一,109,14.0,14.0,468.0
9,甜橙-紅肉柳橙,E3,101.01.13,18.0,16.4,台北一,109,17.2,17.2,432.0
10,甜橙-紅肉柳橙,E3,101.01.14,18.0,16.1,台北一,109,17.2,17.3,486.0
11,甜橙-紅肉柳橙,E3,101.01.15,16.0,11.5,台北一,109,13.4,13.1,486.0
12,甜橙-紅肉柳橙,E3,101.01.17,17.0,15.0,台北一,109,16.4,16.7,486.0
13,甜橙-紅肉柳橙,E3,101.01.19,18.0,15.9,台北一,109,17.6,18.0,522.0
14,甜橙-紅肉柳橙,E3,101.01.20,20.0,17.7,台北一,109,19.1,19.3,522.0
15,甜橙-紅肉柳橙,E3,101.01.28,20.0,16.0,台北一,109,17.9,17.8,378.0
16,甜橙-紅肉柳橙,E3,101.01.29,17.0,15.0,台北一,109,15.5,15.1,450.0
17,甜橙-紅肉柳橙,E3,101.01.30,10.5,8.0,台北一,109,8.9,8.7,474.0
18,甜橙-紅肉柳橙,E3,101.02.03,12.0,10.9,台北一,109,11.8,12.0,195.0
19,甜橙-紅肉柳橙,E3,101.02.04,12.0,7.3,台北一,109,10.2,10.6,1107.0
20,甜橙-紅肉柳橙,E3,101.02.05,13.0,8.0,台北一,109,10.7,10.9,1188.0
21,甜橙-紅肉柳橙,E3,101.02.10,21.2,13.7,台北一,109,17.2,17.0,180.0
22,甜橙-紅肉柳橙,E3,101.02.11,16.0,15.0,台北一,109,15.5,15.6,234.0
23,甜橙-紅肉柳橙,E3,101.02.12,18.0,15.0,台北一,109,16.8,17.0,225.0
24,甜橙-紅肉柳橙,E3,101.02.14,17.0,13.0,台北一,109,14.3,13.9,771.0
25,甜橙-紅肉柳橙,E3,101.02.15,13.5,9.5,台北一,109,11.7,11.9,1002.0
26,甜橙-紅肉柳橙,E3,101.02.19,16.6,12.0,台北一,109,13.6,13.0,465.0
27,甜橙-紅肉柳橙,E3,101.02.21,15.5,10.0,台北一,109,12.7,12.7,912.0
28,甜橙-紅肉柳橙,E3,101.02.22,15.7,6.5,台北一,109,9.7,8.7,561.0
29,甜橙-紅肉柳橙,E3,101.02.23,12.0,12.0,台北一,109,12.0,12.0,75.0
30,甜橙-紅肉柳橙,E3,101.02.25,16.0,16.0,台北一,109,16.0,16.0,90.0
31,甜橙-紅肉柳橙,E3,101.03.02,12.0,12.0,台北一,109,12.0,12.0,105.0
32,甜橙-紅肉柳橙,E3,101.03.03,15.9,7.8,台北一,109,12.9,13.6,1200.0
33,甜橙-紅肉柳橙,E3,101.03.07,15.0,8.0,台北一,109,11.1,10.8,602.0
34,甜橙-紅肉柳橙,E3,101.03.08,15.0,15.0,台北一,109,15.0,15.0,60.0
35,甜橙-紅肉柳橙,E3,101.09.05,16.8,15.0,台北一,109,15.4,15.0,198.0
36,甜橙-紅肉柳橙,E3,101.09.13,18.0,17.0,台北一,109,17.7,17.8,108.0
37,甜橙-紅肉柳橙,E3,101.09.19,20.0,20.0,台北一,109,20.0,20.0,50.0
38,甜橙-紅肉柳橙,E3,101.09.21,18.0,18.0,台北一,109,18.0,18.0,50.0
39,甜橙-紅肉柳橙,E3,101.09.29,20.0,17.5,台北一,109,19.5,20.0,108.0
40,甜橙-紅肉柳橙,E3,101.09.30,18.0,18.0,台北一,109,18.0,18.0,54.0
41,甜橙-紅肉柳橙,E3,101.10.06,16.3,6.0,台北一,109,8.3,6.4,156.0
42,甜橙-紅肉柳橙,E3,101.10.19,16.9,5.0,台北一,109,8.6,7.1,1263.0
43,甜橙-紅肉柳橙,E3,101.10.21,16.0,16.0,台北一,109,16.0,16.0,50.0
