,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,佛利檬-佛利檬,C6,101.09.21,53.5,40.0,台北一,109,47.7,48.4,121.0
1,佛利檬-佛利檬,C6,101.09.22,75.0,65.0,台北一,109,71.1,71.9,139.0
2,佛利檬-佛利檬,C6,101.09.23,53.5,25.0,台北一,109,39.6,39.9,122.0
3,佛利檬-佛利檬,C6,101.09.25,49.5,21.7,台北一,109,36.0,36.2,1136.0
4,佛利檬-佛利檬,C6,101.09.26,52.0,31.4,台北一,109,40.6,39.8,173.0
5,佛利檬-佛利檬,C6,101.09.27,60.5,31.6,台北一,109,42.1,39.5,422.0
6,佛利檬-佛利檬,C6,101.09.28,48.5,21.0,台北一,109,30.7,28.0,903.0
7,佛利檬-佛利檬,C6,101.09.29,62.3,25.9,台北一,109,42.6,41.6,388.0
8,佛利檬-佛利檬,C6,101.09.30,63.7,33.0,台北一,109,44.7,42.3,119.0
9,佛利檬-佛利檬,C6,101.10.03,50.9,28.7,台北一,109,41.0,41.8,203.0
10,佛利檬-佛利檬,C6,101.10.04,59.9,25.1,台北一,109,43.4,44.0,346.0
11,佛利檬-佛利檬,C6,101.10.05,56.5,25.0,台北一,109,41.3,41.7,332.0
12,佛利檬-佛利檬,C6,101.10.06,55.5,17.5,台北一,109,31.9,28.9,1317.0
13,佛利檬-佛利檬,C6,101.10.07,67.2,15.9,台北一,109,36.6,33.3,380.0
14,佛利檬-佛利檬,C6,101.10.09,69.7,26.7,台北一,109,44.4,41.9,700.0
15,佛利檬-佛利檬,C6,101.10.10,62.7,27.1,台北一,109,45.6,46.0,388.0
16,佛利檬-佛利檬,C6,101.10.11,58.6,30.8,台北一,109,44.6,44.5,957.0
17,佛利檬-佛利檬,C6,101.10.12,57.5,40.0,台北一,109,47.1,46.0,509.0
18,佛利檬-佛利檬,C6,101.10.13,58.8,20.0,台北一,109,38.4,37.7,1007.0
19,佛利檬-佛利檬,C6,101.10.14,63.5,20.7,台北一,109,39.9,38.5,1210.0
