,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,雜柑-檸檬,F1,101.01.01,48.5,13.7,台北一,109,28.1,26.1,2474.0
1,雜柑-檸檬,F1,101.01.03,56.1,15.2,台北一,109,40.3,43.4,2779.0
2,雜柑-檸檬,F1,101.01.04,53.4,11.1,台北一,109,33.9,35.0,1883.0
3,雜柑-檸檬,F1,101.01.05,47.5,15.5,台北一,109,33.9,35.5,1742.0
4,雜柑-檸檬,F1,101.01.06,45.1,21.7,台北一,109,36.7,38.9,2384.0
5,雜柑-檸檬,F1,101.01.07,42.3,15.4,台北一,109,31.2,32.7,2510.0
6,雜柑-檸檬,F1,101.01.08,42.7,14.4,台北一,109,31.8,33.9,3815.0
7,雜柑-檸檬,F1,101.01.10,44.2,13.1,台北一,109,29.3,29.7,4967.0
8,雜柑-檸檬,F1,101.01.11,46.6,13.4,台北一,109,30.5,30.8,2518.0
9,雜柑-檸檬,F1,101.01.12,44.3,15.8,台北一,109,30.0,30.0,2442.0
10,雜柑-檸檬,F1,101.01.13,49.4,15.8,台北一,109,33.8,34.5,3669.0
11,雜柑-檸檬,F1,101.01.14,45.6,15.1,台北一,109,30.9,31.2,4514.0
12,雜柑-檸檬,F1,101.01.15,50.7,19.7,台北一,109,37.7,39.4,2722.0
13,雜柑-檸檬,F1,101.01.17,52.2,20.0,台北一,109,40.7,43.7,4511.0
14,雜柑-檸檬,F1,101.01.18,50.9,17.2,台北一,109,38.8,41.9,4525.0
15,雜柑-檸檬,F1,101.01.19,47.2,20.1,台北一,109,36.5,38.4,7468.0
16,雜柑-檸檬,F1,101.01.20,48.9,21.6,台北一,109,36.0,36.5,4674.0
17,雜柑-檸檬,F1,101.01.21,40.3,14.0,台北一,109,29.3,30.7,7370.0
18,雜柑-檸檬,F1,101.01.22,32.0,8.3,台北一,109,20.7,21.1,3307.0
19,雜柑-檸檬,F1,101.01.28,43.8,18.6,台北一,109,33.6,35.1,3299.0
20,雜柑-檸檬,F1,101.01.29,45.4,13.5,台北一,109,31.8,33.3,3714.0
21,雜柑-檸檬,F1,101.01.30,50.1,18.4,台北一,109,37.8,40.1,1447.0
22,雜柑-檸檬,F1,101.02.01,46.1,26.4,台北一,109,37.8,38.8,5013.0
23,雜柑-檸檬,F1,101.02.02,37.9,22.0,台北一,109,29.5,29.2,5250.0
24,雜柑-檸檬,F1,101.02.03,31.9,16.8,台北一,109,25.5,26.4,4207.0
25,雜柑-檸檬,F1,101.02.04,32.8,9.0,台北一,109,21.7,22.2,4543.0
26,雜柑-檸檬,F1,101.02.05,37.2,12.6,台北一,109,24.4,24.0,1983.0
27,雜柑-檸檬,F1,101.02.06,49.2,20.6,台北一,109,35.8,36.3,1976.0
28,雜柑-檸檬,F1,101.02.09,47.0,22.3,台北一,109,36.3,37.5,3022.0
29,雜柑-檸檬,F1,101.02.10,58.4,29.6,台北一,109,48.2,50.9,2252.0
30,雜柑-檸檬,F1,101.02.11,48.5,29.5,台北一,109,38.9,38.8,6400.0
31,雜柑-檸檬,F1,101.02.12,38.2,20.1,台北一,109,29.8,30.2,5838.0
32,雜柑-檸檬,F1,101.02.14,39.9,18.9,台北一,109,29.8,30.0,5380.0
33,雜柑-檸檬,F1,101.02.15,43.4,25.2,台北一,109,33.4,32.7,3655.0
34,雜柑-檸檬,F1,101.02.16,37.7,20.2,台北一,109,29.9,30.5,4020.0
35,雜柑-檸檬,F1,101.02.17,38.6,15.5,台北一,109,29.7,31.5,3020.0
36,雜柑-檸檬,F1,101.02.18,39.6,20.4,台北一,109,30.4,30.7,3147.0
37,雜柑-檸檬,F1,101.02.19,39.6,17.1,台北一,109,32.2,34.7,2424.0
38,雜柑-檸檬,F1,101.02.21,40.4,19.1,台北一,109,30.3,30.6,5477.0
39,雜柑-檸檬,F1,101.02.22,38.8,14.6,台北一,109,26.5,26.4,3857.0
40,雜柑-檸檬,F1,101.02.23,46.0,12.5,台北一,109,30.0,30.6,2695.0
41,雜柑-檸檬,F1,101.02.24,45.0,27.4,台北一,109,35.7,35.3,2533.0
42,雜柑-檸檬,F1,101.02.25,45.4,28.6,台北一,109,36.9,36.8,4215.0
43,雜柑-檸檬,F1,101.02.26,47.6,26.0,台北一,109,37.3,37.6,3204.0
44,雜柑-檸檬,F1,101.02.28,52.6,23.1,台北一,109,39.9,41.3,3888.0
45,雜柑-檸檬,F1,101.02.29,44.4,26.2,台北一,109,36.3,36.9,4517.0
46,雜柑-檸檬,F1,101.03.01,46.2,26.6,台北一,109,37.1,37.6,4741.0
47,雜柑-檸檬,F1,101.03.02,45.2,30.3,台北一,109,38.1,38.3,6421.0
48,雜柑-檸檬,F1,101.03.03,42.7,25.9,台北一,109,33.8,33.4,4829.0
49,雜柑-檸檬,F1,101.03.04,45.3,21.6,台北一,109,34.0,34.4,3234.0
50,雜柑-檸檬,F1,101.03.06,47.3,23.9,台北一,109,36.6,37.3,4334.0
51,雜柑-檸檬,F1,101.03.07,45.7,27.9,台北一,109,38.0,38.8,4207.0
52,雜柑-檸檬,F1,101.03.08,48.6,24.7,台北一,109,37.4,37.9,3896.0
53,雜柑-檸檬,F1,101.03.09,50.1,23.2,台北一,109,38.2,39.3,4077.0
54,雜柑-檸檬,F1,101.03.10,51.5,26.8,台北一,109,39.9,40.4,3794.0
55,雜柑-檸檬,F1,101.03.11,55.1,29.1,台北一,109,43.5,44.5,2757.0
56,雜柑-檸檬,F1,101.03.13,66.7,32.6,台北一,109,53.0,55.1,2904.0
57,雜柑-檸檬,F1,101.03.14,70.9,40.0,台北一,109,56.8,57.7,3485.0
58,雜柑-檸檬,F1,101.03.15,52.9,35.2,台北一,109,44.5,44.9,6149.0
59,雜柑-檸檬,F1,101.03.16,44.2,30.2,台北一,109,36.8,36.6,6273.0
60,雜柑-檸檬,F1,101.03.17,43.2,28.0,台北一,109,35.7,35.9,6205.0
61,雜柑-檸檬,F1,101.03.18,51.6,26.6,台北一,109,39.6,40.0,3188.0
62,雜柑-檸檬,F1,101.03.20,51.4,34.6,台北一,109,43.4,43.7,4499.0
63,雜柑-檸檬,F1,101.03.21,53.9,30.2,台北一,109,42.4,42.6,4318.0
64,雜柑-檸檬,F1,101.03.22,50.2,31.5,台北一,109,40.8,40.7,5238.0
65,雜柑-檸檬,F1,101.03.23,49.6,31.9,台北一,109,40.1,39.7,4767.0
66,雜柑-檸檬,F1,101.03.24,51.9,35.0,台北一,109,44.0,44.3,3552.0
67,雜柑-檸檬,F1,101.03.25,52.8,34.5,台北一,109,45.0,45.8,3269.0
68,雜柑-檸檬,F1,101.03.27,51.8,32.3,台北一,109,42.9,43.4,4359.0
69,雜柑-檸檬,F1,101.03.28,52.2,37.0,台北一,109,44.5,44.5,5136.0
70,雜柑-檸檬,F1,101.03.29,51.7,36.1,台北一,109,44.0,44.1,5685.0
71,雜柑-檸檬,F1,101.03.30,54.5,38.6,台北一,109,47.1,47.4,4940.0
72,雜柑-檸檬,F1,101.03.31,54.5,34.4,台北一,109,45.8,46.7,4724.0
73,雜柑-檸檬,F1,101.04.01,62.2,40.0,台北一,109,51.9,52.5,2730.0
74,雜柑-檸檬,F1,101.04.02,74.1,45.4,台北一,109,60.4,60.8,2323.0
75,雜柑-檸檬,F1,101.04.03,85.6,44.8,台北一,109,66.8,67.8,5089.0
76,雜柑-檸檬,F1,101.04.06,75.8,52.1,台北一,109,64.0,64.0,7759.0
77,雜柑-檸檬,F1,101.04.07,76.7,51.3,台北一,109,65.7,66.8,4816.0
78,雜柑-檸檬,F1,101.04.08,82.6,51.0,台北一,109,68.7,69.9,4035.0
79,雜柑-檸檬,F1,101.04.10,78.4,59.1,台北一,109,69.6,70.2,6302.0
80,雜柑-檸檬,F1,101.04.11,73.4,49.4,台北一,109,62.4,63.1,7151.0
81,雜柑-檸檬,F1,101.04.12,77.2,46.5,台北一,109,60.4,59.5,6056.0
