,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,甜橙-進口,E9,101.01.21,40.0,40.0,台北一,109,40.0,40.0,860.0
1,甜橙-進口,E9,101.02.11,40.0,40.0,台北一,109,40.0,40.0,140.0
2,甜橙-進口,E9,101.02.16,40.0,40.0,台北一,109,40.0,40.0,200.0
3,甜橙-進口,E9,101.02.26,40.0,40.0,台北一,109,40.0,40.0,100.0
4,甜橙-進口,E9,101.03.01,26.7,26.7,台北一,109,26.7,26.7,225.0
5,甜橙-進口,E9,101.03.03,31.1,31.1,台北一,109,31.1,31.1,150.0
6,甜橙-進口,E9,101.03.07,33.3,33.3,台北一,109,33.3,33.3,100.0
7,甜橙-進口,E9,101.03.08,33.3,33.3,台北一,109,33.3,33.3,150.0
8,甜橙-進口,E9,101.03.13,41.7,36.6,台北一,109,40.7,41.7,738.0
9,甜橙-進口,E9,101.03.14,33.3,33.3,台北一,109,33.3,33.3,300.0
10,甜橙-進口,E9,101.03.16,33.3,33.3,台北一,109,33.3,33.3,100.0
11,甜橙-進口,E9,101.03.20,41.7,41.7,台北一,109,41.7,41.7,1608.0
12,甜橙-進口,E9,101.03.23,33.3,33.3,台北一,109,33.3,33.3,1930.0
13,甜橙-進口,E9,101.03.28,41.7,41.7,台北一,109,41.7,41.7,40.0
14,甜橙-進口,E9,101.03.29,33.3,33.3,台北一,109,33.3,33.3,200.0
15,甜橙-進口,E9,101.04.01,38.8,33.3,台北一,109,34.4,33.3,920.0
16,甜橙-進口,E9,101.04.02,50.0,50.0,台北一,109,50.0,50.0,208.0
17,甜橙-進口,E9,101.04.06,36.2,26.7,台北一,109,28.6,26.7,1470.0
18,甜橙-進口,E9,101.04.07,40.0,40.0,台北一,109,40.0,40.0,790.0
19,甜橙-進口,E9,101.04.08,40.0,40.0,台北一,109,40.0,40.0,130.0
20,甜橙-進口,E9,101.04.10,50.0,50.0,台北一,109,50.0,50.0,200.0
21,甜橙-進口,E9,101.04.11,50.0,50.0,台北一,109,50.0,50.0,72.0
22,甜橙-進口,E9,101.04.13,40.0,40.0,台北一,109,40.0,40.0,640.0
23,甜橙-進口,E9,101.04.14,50.0,40.0,台北一,109,42.9,41.5,2060.0
24,甜橙-進口,E9,101.04.15,43.8,40.0,台北一,109,40.8,40.0,2866.0
25,甜橙-進口,E9,101.04.17,50.0,45.2,台北一,109,49.0,50.0,416.0
26,甜橙-進口,E9,101.04.18,50.0,50.0,台北一,109,50.0,50.0,40.0
27,甜橙-進口,E9,101.04.19,40.0,40.0,台北一,109,40.0,40.0,230.0
28,甜橙-進口,E9,101.04.20,50.0,40.0,台北一,109,48.0,50.0,100.0
29,甜橙-進口,E9,101.04.21,40.0,40.0,台北一,109,40.0,40.0,2550.0
30,甜橙-進口,E9,101.04.22,40.0,40.0,台北一,109,40.0,40.0,460.0
31,甜橙-進口,E9,101.04.24,50.0,50.0,台北一,109,50.0,50.0,80.0
32,甜橙-進口,E9,101.04.25,50.0,50.0,台北一,109,50.0,50.0,120.0
33,甜橙-進口,E9,101.04.26,42.8,13.2,台北一,109,33.2,36.6,5400.0
34,甜橙-進口,E9,101.04.27,50.0,40.0,台北一,109,42.8,41.3,3214.0
35,甜橙-進口,E9,101.04.28,50.0,40.0,台北一,109,47.3,48.9,4496.0
36,甜橙-進口,E9,101.04.29,42.2,40.0,台北一,109,40.4,40.0,2750.0
37,甜橙-進口,E9,101.05.01,56.3,40.0,台北一,109,45.2,43.3,1786.0
38,甜橙-進口,E9,101.05.02,44.5,40.0,台北一,109,40.9,40.0,2980.0
39,甜橙-進口,E9,101.05.03,59.8,45.4,台北一,109,51.0,50.0,5848.0
40,甜橙-進口,E9,101.05.04,55.9,26.7,台北一,109,39.1,37.6,5208.0
41,甜橙-進口,E9,101.05.05,72.5,26.7,台北一,109,40.8,34.9,5680.0
42,甜橙-進口,E9,101.05.06,46.7,40.0,台北一,109,43.3,43.3,2820.0
43,甜橙-進口,E9,101.05.08,63.1,46.7,台北一,109,55.8,56.4,2032.0
44,甜橙-進口,E9,101.05.09,54.6,46.7,台北一,109,48.3,46.7,5310.0
45,甜橙-進口,E9,101.05.10,61.4,46.7,台北一,109,49.6,46.7,5240.0
