,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,鳳梨-甜蜜蜜,B6,101.03.20,14.1,13.0,台北一,109,13.2,13.0,558.0
1,鳳梨-甜蜜蜜,B6,101.03.21,15.0,10.0,台北一,109,12.3,12.2,478.0
2,鳳梨-甜蜜蜜,B6,101.03.22,13.0,10.0,台北一,109,12.1,12.5,375.0
3,鳳梨-甜蜜蜜,B6,101.03.23,14.0,10.0,台北一,109,12.1,12.1,417.0
4,鳳梨-甜蜜蜜,B6,101.03.27,15.0,10.4,台北一,109,13.5,14.0,383.0
5,鳳梨-甜蜜蜜,B6,101.03.29,15.0,10.0,台北一,109,13.1,13.5,522.0
6,鳳梨-甜蜜蜜,B6,101.03.30,14.0,10.0,台北一,109,12.4,12.7,730.0
7,鳳梨-甜蜜蜜,B6,101.03.31,13.0,9.0,台北一,109,11.3,11.6,752.0
8,鳳梨-甜蜜蜜,B6,101.04.02,14.7,7.0,台北一,109,10.9,10.9,692.0
9,鳳梨-甜蜜蜜,B6,101.04.03,12.0,8.7,台北一,109,11.0,11.4,817.0
10,鳳梨-甜蜜蜜,B6,101.04.10,13.0,13.0,台北一,109,13.0,13.0,117.0
11,鳳梨-甜蜜蜜,B6,101.04.12,17.0,17.0,台北一,109,17.0,17.0,58.0
12,鳳梨-甜蜜蜜,B6,101.04.13,15.0,15.0,台北一,109,15.0,15.0,57.0
13,鳳梨-甜蜜蜜,B6,101.04.14,15.0,15.0,台北一,109,15.0,15.0,74.0
14,鳳梨-甜蜜蜜,B6,101.04.15,15.0,15.0,台北一,109,15.0,15.0,58.0
15,鳳梨-甜蜜蜜,B6,101.04.17,15.0,15.0,台北一,109,15.0,15.0,139.0
16,鳳梨-甜蜜蜜,B6,101.04.18,15.0,15.0,台北一,109,15.0,15.0,140.0
17,鳳梨-甜蜜蜜,B6,101.04.19,15.4,15.0,台北一,109,15.1,15.0,1036.0
18,鳳梨-甜蜜蜜,B6,101.04.21,15.0,15.0,台北一,109,15.0,15.0,130.0
19,鳳梨-甜蜜蜜,B6,101.04.25,30.0,30.0,台北一,109,30.0,30.0,15.0
20,鳳梨-甜蜜蜜,B6,101.04.27,16.0,16.0,台北一,109,16.0,16.0,166.0
21,鳳梨-甜蜜蜜,B6,101.04.28,15.0,15.0,台北一,109,15.0,15.0,144.0
22,鳳梨-甜蜜蜜,B6,101.04.29,16.0,16.0,台北一,109,16.0,16.0,130.0
