,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,鳳梨-蘋果鳳梨,B5,101.03.21,19.0,17.0,台北一,109,17.9,17.8,309.0
1,鳳梨-蘋果鳳梨,B5,101.03.22,17.0,17.0,台北一,109,17.0,17.0,145.0
2,鳳梨-蘋果鳳梨,B5,101.03.24,22.0,18.4,台北一,109,20.8,21.2,347.0
3,鳳梨-蘋果鳳梨,B5,101.03.25,17.5,15.0,台北一,109,16.1,16.0,717.0
4,鳳梨-蘋果鳳梨,B5,101.03.27,17.0,16.1,台北一,109,16.8,17.0,541.0
5,鳳梨-蘋果鳳梨,B5,101.03.28,21.1,17.0,台北一,109,19.5,19.7,609.0
6,鳳梨-蘋果鳳梨,B5,101.03.30,20.0,16.6,台北一,109,18.3,18.3,687.0
7,鳳梨-蘋果鳳梨,B5,101.03.31,15.0,13.9,台北一,109,14.8,15.0,680.0
8,鳳梨-蘋果鳳梨,B5,101.04.07,20.0,17.0,台北一,109,18.1,17.9,387.0
9,鳳梨-蘋果鳳梨,B5,101.04.08,18.0,18.0,台北一,109,18.0,18.0,23.0
10,鳳梨-蘋果鳳梨,B5,101.04.10,20.0,11.3,台北一,109,16.8,17.6,599.0
11,鳳梨-蘋果鳳梨,B5,101.04.11,26.0,13.9,台北一,109,19.3,18.9,407.0
12,鳳梨-蘋果鳳梨,B5,101.04.13,15.0,15.0,台北一,109,15.0,15.0,216.0
13,鳳梨-蘋果鳳梨,B5,101.04.15,18.9,8.4,台北一,109,13.0,12.5,134.0
14,鳳梨-蘋果鳳梨,B5,101.04.17,15.0,8.0,台北一,109,12.3,12.8,173.0
15,鳳梨-蘋果鳳梨,B5,101.04.20,16.2,13.9,台北一,109,15.0,15.0,380.0
16,鳳梨-蘋果鳳梨,B5,101.04.22,22.3,10.0,台北一,109,17.2,17.9,542.0
17,鳳梨-蘋果鳳梨,B5,101.04.25,18.0,10.0,台北一,109,15.0,15.7,394.0
18,鳳梨-蘋果鳳梨,B5,101.04.27,18.3,11.0,台北一,109,14.8,14.9,341.0
19,鳳梨-蘋果鳳梨,B5,101.04.29,20.3,14.6,台北一,109,16.4,15.8,237.0
20,鳳梨-蘋果鳳梨,B5,101.05.08,22.0,15.0,台北一,109,18.3,18.1,30.0
21,鳳梨-蘋果鳳梨,B5,101.05.10,27.0,12.6,台北一,109,22.6,24.4,209.0
22,鳳梨-蘋果鳳梨,B5,101.05.12,30.0,13.0,台北一,109,24.2,26.0,440.0
23,鳳梨-蘋果鳳梨,B5,101.05.15,34.1,15.0,台北一,109,25.9,26.9,347.0
