,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
106,鳳梨-開英,B1,101.12.11,19.1,15.0,台北一,109,17.5,17.8,1372.0
107,鳳梨-開英,B1,101.12.12,10.0,10.0,台北一,109,10.0,10.0,238.0
108,鳳梨-開英,B1,101.12.16,16.0,16.0,台北一,109,16.0,16.0,294.0
109,鳳梨-開英,B1,101.12.19,12.0,12.0,台北一,109,12.0,12.0,79.0
110,鳳梨-開英,B1,101.12.26,22.0,20.0,台北一,109,20.4,20.0,500.0
111,鳳梨-開英,B1,101.12.27,20.0,20.0,台北一,109,20.0,20.0,160.0
112,鳳梨-開英,B1,101.12.29,20.0,20.0,台北一,109,20.0,20.0,60.0
113,鳳梨-開英,B1,102.01.01,20.0,20.0,台北一,109,20.0,20.0,1349.0
114,鳳梨-開英,B1,102.01.02,12.0,10.0,台北一,109,11.1,11.2,20.0
115,鳳梨-開英,B1,102.01.04,20.0,20.0,台北一,109,20.0,20.0,150.0
116,鳳梨-開英,B1,102.01.08,15.0,15.0,台北一,109,15.0,15.0,90.0
117,鳳梨-開英,B1,102.01.09,20.0,20.0,台北一,109,20.0,20.0,980.0
118,鳳梨-開英,B1,102.01.11,20.0,16.0,台北一,109,17.6,17.3,298.0
119,鳳梨-開英,B1,102.01.12,20.0,20.0,台北一,109,20.0,20.0,1120.0
120,鳳梨-開英,B1,102.01.15,20.0,20.0,台北一,109,20.0,20.0,1100.0
121,鳳梨-開英,B1,102.01.16,25.0,20.0,台北一,109,22.3,22.1,1460.0
122,鳳梨-開英,B1,102.01.22,20.0,20.0,台北一,109,20.0,20.0,1170.0
123,鳳梨-開英,B1,102.01.24,24.4,23.0,台北一,109,23.3,23.0,167.0
124,鳳梨-開英,B1,102.01.25,30.0,20.0,台北一,109,24.4,24.0,1140.0
125,鳳梨-開英,B1,102.01.26,20.0,20.0,台北一,109,20.0,20.0,1232.0
126,鳳梨-開英,B1,102.01.29,25.0,20.0,台北一,109,21.3,20.6,1200.0
127,鳳梨-開英,B1,102.02.01,20.0,20.0,台北一,109,20.0,20.0,1840.0
128,鳳梨-開英,B1,102.02.02,20.0,20.0,台北一,109,20.0,20.0,2266.0
129,鳳梨-開英,B1,102.02.03,25.0,20.0,台北一,109,21.9,21.5,1200.0
130,鳳梨-開英,B1,102.02.09,20.0,20.0,台北一,109,20.0,20.0,1254.0
131,鳳梨-開英,B1,102.02.15,30.0,20.0,台北一,109,22.6,21.0,3812.0
132,鳳梨-開英,B1,102.02.20,20.0,20.0,台北一,109,20.0,20.0,594.0
133,鳳梨-開英,B1,102.02.23,30.0,30.0,台北一,109,30.0,30.0,150.0
134,鳳梨-開英,B1,102.03.10,10.0,7.0,台北一,109,9.1,9.5,240.0
135,鳳梨-開英,B1,102.03.24,20.0,15.0,台北一,109,17.2,16.9,1586.0
136,鳳梨-開英,B1,102.03.26,15.0,15.0,台北一,109,15.0,15.0,1615.0
137,鳳梨-開英,B1,102.03.27,15.0,15.0,台北一,109,15.0,15.0,1246.0
138,鳳梨-開英,B1,102.03.28,15.0,15.0,台北一,109,15.0,15.0,692.0
139,鳳梨-開英,B1,102.03.29,15.0,10.0,台北一,109,13.4,14.0,1430.0
140,鳳梨-開英,B1,102.03.30,15.0,15.0,台北一,109,15.0,15.0,288.0
141,鳳梨-開英,B1,102.04.02,15.0,15.0,台北一,109,15.0,15.0,1705.0
142,鳳梨-開英,B1,102.04.03,15.0,15.0,台北一,109,15.0,15.0,562.0
143,鳳梨-開英,B1,102.04.10,6.0,6.0,台北一,109,6.0,6.0,468.0
144,鳳梨-開英,B1,102.04.11,6.0,6.0,台北一,109,6.0,6.0,475.0
145,鳳梨-開英,B1,102.04.12,15.0,13.1,台北一,109,14.6,15.0,1940.0
146,鳳梨-開英,B1,102.04.13,15.0,10.0,台北一,109,13.9,14.8,1672.0
147,鳳梨-開英,B1,102.04.16,15.0,10.9,台北一,109,14.2,15.0,1510.0
148,鳳梨-開英,B1,102.04.17,15.0,15.0,台北一,109,15.0,15.0,660.0
149,鳳梨-開英,B1,102.04.18,15.0,15.0,台北一,109,15.0,15.0,220.0
150,鳳梨-開英,B1,102.04.19,15.0,15.0,台北一,109,15.0,15.0,3208.0
151,鳳梨-開英,B1,102.04.20,15.0,11.1,台北一,109,13.6,13.9,666.0
152,鳳梨-開英,B1,102.04.21,15.0,8.0,台北一,109,13.5,14.9,3104.0
153,鳳梨-開英,B1,102.04.23,15.0,15.0,台北一,109,15.0,15.0,4936.0
154,鳳梨-開英,B1,102.04.24,15.0,12.9,台北一,109,14.1,14.3,3560.0
155,鳳梨-開英,B1,102.04.25,16.0,11.1,台北一,109,13.2,13.0,4939.0
156,鳳梨-開英,B1,102.04.26,15.0,10.0,台北一,109,11.2,10.3,729.0
157,鳳梨-開英,B1,102.04.30,15.0,12.0,台北一,109,14.1,14.5,2275.0
158,鳳梨-開英,B1,102.05.01,15.0,15.0,台北一,109,15.0,15.0,1750.0
159,鳳梨-開英,B1,102.05.02,12.0,12.0,台北一,109,12.0,12.0,946.0
160,鳳梨-開英,B1,102.05.03,15.0,12.0,台北一,109,14.4,14.9,2267.0
161,鳳梨-開英,B1,102.05.04,12.0,8.0,台北一,109,10.3,10.6,746.0
162,鳳梨-開英,B1,102.05.05,13.0,10.2,台北一,109,12.4,13.0,1060.0
163,鳳梨-開英,B1,102.05.07,15.0,15.0,台北一,109,15.0,15.0,2880.0
164,鳳梨-開英,B1,102.05.08,20.0,12.7,台北一,109,16.0,15.8,4270.0
165,鳳梨-開英,B1,102.05.09,15.0,13.7,台北一,109,14.7,15.0,4007.0
166,鳳梨-開英,B1,102.05.10,15.0,15.0,台北一,109,15.0,15.0,1134.0
167,鳳梨-開英,B1,102.05.11,15.0,12.0,台北一,109,14.3,14.9,1745.0
168,鳳梨-開英,B1,102.05.12,15.0,15.0,台北一,109,15.0,15.0,1034.0
169,鳳梨-開英,B1,102.05.14,15.0,11.9,台北一,109,14.4,15.0,3868.0
170,鳳梨-開英,B1,102.05.15,16.3,12.4,台北一,109,14.7,15.0,4174.0
171,鳳梨-開英,B1,102.05.16,15.0,12.4,台北一,109,14.5,15.0,3628.0
172,鳳梨-開英,B1,102.05.17,11.0,11.0,台北一,109,11.0,11.0,360.0
173,鳳梨-開英,B1,102.05.21,18.4,12.6,台北一,109,15.2,15.0,5069.0
174,鳳梨-開英,B1,102.05.23,18.1,11.9,台北一,109,14.2,13.7,6688.0
175,鳳梨-開英,B1,102.05.24,19.5,12.0,台北一,109,14.6,13.8,4104.0
176,鳳梨-開英,B1,102.05.25,15.0,12.0,台北一,109,13.1,12.8,2740.0
177,鳳梨-開英,B1,102.05.26,16.4,12.0,台北一,109,13.6,13.2,2668.0
178,鳳梨-開英,B1,102.05.28,10.0,10.0,台北一,109,10.0,10.0,325.0
179,鳳梨-開英,B1,102.05.29,15.0,15.0,台北一,109,15.0,15.0,1458.0
180,鳳梨-開英,B1,102.05.30,15.0,11.9,台北一,109,14.4,15.0,2804.0
181,鳳梨-開英,B1,102.05.31,15.0,15.0,台北一,109,15.0,15.0,2124.0
182,鳳梨-開英,B1,102.06.01,17.0,11.1,台北一,109,14.2,14.2,4250.0
183,鳳梨-開英,B1,102.06.02,15.0,12.0,台北一,109,14.2,14.6,4042.0
184,鳳梨-開英,B1,102.06.04,15.0,12.0,台北一,109,13.9,14.2,2336.0
185,鳳梨-開英,B1,102.06.05,14.9,13.0,台北一,109,13.4,13.0,2032.0
186,鳳梨-開英,B1,102.06.06,15.0,12.0,台北一,109,13.3,13.2,1790.0
187,鳳梨-開英,B1,102.06.07,20.0,12.0,台北一,109,14.6,13.7,3052.0
188,鳳梨-開英,B1,102.06.08,15.0,15.0,台北一,109,15.0,15.0,90.0
189,鳳梨-開英,B1,102.06.09,15.0,15.0,台北一,109,15.0,15.0,2058.0
190,鳳梨-開英,B1,102.06.11,15.0,12.0,台北一,109,14.1,14.5,2310.0
191,鳳梨-開英,B1,102.06.12,15.0,15.0,台北一,109,15.0,15.0,2668.0
192,鳳梨-開英,B1,102.06.15,20.0,12.0,台北一,109,15.6,15.4,2078.0
193,鳳梨-開英,B1,102.06.16,15.0,12.0,台北一,109,13.9,14.2,1190.0
194,鳳梨-開英,B1,102.06.18,15.0,14.1,台北一,109,14.8,15.0,1277.0
195,鳳梨-開英,B1,102.06.19,16.0,14.3,台北一,109,15.1,15.0,2691.0
196,鳳梨-開英,B1,102.06.20,16.3,12.0,台北一,109,14.3,14.4,8374.0
197,鳳梨-開英,B1,102.06.21,18.3,12.0,台北一,109,13.5,12.4,4362.0
198,鳳梨-開英,B1,102.06.22,15.0,13.0,台北一,109,14.5,14.8,4052.0
199,鳳梨-開英,B1,102.06.23,15.0,12.0,台北一,109,14.3,14.8,4514.0
200,鳳梨-開英,B1,102.06.25,15.0,15.0,台北一,109,15.0,15.0,4044.0
201,鳳梨-開英,B1,102.06.26,15.0,13.1,台北一,109,14.6,15.0,3700.0
202,鳳梨-開英,B1,102.06.27,15.0,12.6,台北一,109,14.5,15.0,1004.0
203,鳳梨-開英,B1,102.06.28,15.0,12.0,台北一,109,13.9,14.1,4582.0
204,鳳梨-開英,B1,102.06.29,15.0,15.0,台北一,109,15.0,15.0,304.0
205,鳳梨-開英,B1,102.06.30,15.0,12.0,台北一,109,13.4,13.3,3880.0
206,鳳梨-開英,B1,102.07.02,12.0,12.0,台北一,109,12.0,12.0,1826.0
207,鳳梨-開英,B1,102.07.03,10.9,9.8,台北一,109,10.2,10.0,1902.0
208,鳳梨-開英,B1,102.07.04,15.0,10.0,台北一,109,11.3,10.5,2638.0
209,鳳梨-開英,B1,102.07.05,15.0,10.0,台北一,109,12.5,12.5,3122.0
210,鳳梨-開英,B1,102.07.06,15.0,10.0,台北一,109,12.5,12.5,4420.0
211,鳳梨-開英,B1,102.07.07,15.0,12.0,台北一,109,12.6,12.0,4564.0
212,鳳梨-開英,B1,102.07.09,15.0,9.2,台北一,109,12.6,12.9,2720.0
213,鳳梨-開英,B1,102.07.10,15.0,10.0,台北一,109,13.4,14.0,2731.0
214,鳳梨-開英,B1,102.07.11,15.0,10.0,台北一,109,13.5,14.2,2006.0
215,鳳梨-開英,B1,102.07.12,15.0,10.5,台北一,109,12.8,12.9,4401.0
216,鳳梨-開英,B1,102.07.13,15.0,10.4,台北一,109,14.0,14.8,2535.0
217,鳳梨-開英,B1,102.07.14,10.0,10.0,台北一,109,10.0,10.0,330.0
218,鳳梨-開英,B1,102.07.16,15.0,10.0,台北一,109,12.4,12.3,2756.0
219,鳳梨-開英,B1,102.07.17,15.0,10.0,台北一,109,13.3,13.9,1550.0
220,鳳梨-開英,B1,102.07.18,15.0,10.0,台北一,109,12.2,12.1,2900.0
221,鳳梨-開英,B1,102.07.19,16.3,14.6,台北一,109,15.2,15.0,4258.0
222,鳳梨-開英,B1,102.07.20,15.0,10.0,台北一,109,12.5,12.5,2902.0
223,鳳梨-開英,B1,102.07.21,15.0,10.8,台北一,109,13.9,14.5,5942.0
224,鳳梨-開英,B1,102.07.23,15.0,10.2,台北一,109,13.7,14.4,4007.0
225,鳳梨-開英,B1,102.07.24,13.5,10.0,台北一,109,11.6,11.4,5760.0
226,鳳梨-開英,B1,102.07.25,12.0,11.5,台北一,109,11.9,12.0,3735.0
227,鳳梨-開英,B1,102.07.26,15.1,10.7,台北一,109,12.4,12.0,7198.0
228,鳳梨-開英,B1,102.07.27,16.7,11.3,台北一,109,13.0,12.2,7162.0
229,鳳梨-開英,B1,102.07.28,18.0,12.0,台北一,109,15.0,15.0,5465.0
230,鳳梨-開英,B1,102.07.30,16.5,9.9,台北一,109,13.9,14.4,8469.0
231,鳳梨-開英,B1,102.07.31,19.6,15.0,台北一,109,17.3,17.3,869.0
232,鳳梨-開英,B1,102.08.01,15.0,14.7,台北一,109,15.0,15.0,2512.0
233,鳳梨-開英,B1,102.08.02,15.0,15.0,台北一,109,15.0,15.0,3053.0
234,鳳梨-開英,B1,102.08.03,15.0,11.7,台北一,109,14.0,14.4,964.0
235,鳳梨-開英,B1,102.08.04,15.0,8.0,台北一,109,13.0,14.0,6742.0
236,鳳梨-開英,B1,102.08.06,15.0,13.4,台北一,109,14.7,15.0,5777.0
237,鳳梨-開英,B1,102.08.07,15.0,15.0,台北一,109,15.0,15.0,4761.0
238,鳳梨-開英,B1,102.08.08,15.0,5.0,台北一,109,12.3,13.9,992.0
239,鳳梨-開英,B1,102.08.09,15.0,15.0,台北一,109,15.0,15.0,778.0
240,鳳梨-開英,B1,102.08.10,15.0,11.7,台北一,109,14.3,15.0,3928.0
241,鳳梨-開英,B1,102.08.11,15.0,15.0,台北一,109,15.0,15.0,2180.0
242,鳳梨-開英,B1,102.08.13,15.0,15.0,台北一,109,15.0,15.0,2240.0
243,鳳梨-開英,B1,102.08.14,15.0,15.0,台北一,109,15.0,15.0,752.0
244,鳳梨-開英,B1,102.08.17,15.0,15.0,台北一,109,15.0,15.0,45.0
245,鳳梨-開英,B1,102.08.20,20.0,15.8,台北一,109,19.2,20.0,1307.0
246,鳳梨-開英,B1,102.08.21,20.0,20.0,台北一,109,20.0,20.0,1180.0
247,鳳梨-開英,B1,102.08.24,20.0,20.0,台北一,109,20.0,20.0,1011.0
248,鳳梨-開英,B1,102.08.27,21.0,16.7,台北一,109,19.5,20.0,1138.0
249,鳳梨-開英,B1,102.08.28,20.0,17.8,台北一,109,19.6,20.0,1150.0
250,鳳梨-開英,B1,102.08.29,24.9,23.0,台北一,109,23.4,23.0,432.0
251,鳳梨-開英,B1,102.08.30,23.0,22.0,台北一,109,22.2,22.0,791.0
252,鳳梨-開英,B1,102.08.31,22.0,22.0,台北一,109,22.0,22.0,386.0
253,鳳梨-開英,B1,102.09.01,20.0,20.0,台北一,109,20.0,20.0,580.0
254,鳳梨-開英,B1,102.09.04,12.0,12.0,台北一,109,12.0,12.0,192.0
255,鳳梨-開英,B1,102.09.05,17.0,17.0,台北一,109,17.0,17.0,180.0
256,鳳梨-開英,B1,102.09.10,15.0,15.0,台北一,109,15.0,15.0,360.0
257,鳳梨-開英,B1,102.09.12,15.0,15.0,台北一,109,15.0,15.0,440.0
258,鳳梨-開英,B1,102.09.14,18.0,18.0,台北一,109,18.0,18.0,60.0
259,鳳梨-開英,B1,102.09.19,18.0,18.0,台北一,109,18.0,18.0,200.0
260,鳳梨-開英,B1,102.09.26,20.0,20.0,台北一,109,20.0,20.0,290.0
261,鳳梨-開英,B1,102.09.28,18.0,18.0,台北一,109,18.0,18.0,390.0
262,鳳梨-開英,B1,102.09.29,10.0,10.0,台北一,109,10.0,10.0,24.0
263,鳳梨-開英,B1,102.10.01,18.0,17.0,台北一,109,17.7,17.8,1980.0
264,鳳梨-開英,B1,102.10.02,17.0,17.0,台北一,109,17.0,17.0,128.0
265,鳳梨-開英,B1,102.10.04,26.0,26.0,台北一,109,26.0,26.0,32.0
266,鳳梨-開英,B1,102.10.06,18.0,18.0,台北一,109,18.0,18.0,532.0
267,鳳梨-開英,B1,102.10.09,18.0,18.0,台北一,109,18.0,18.0,272.0
268,鳳梨-開英,B1,102.10.10,18.0,18.0,台北一,109,18.0,18.0,416.0
269,鳳梨-開英,B1,102.10.12,18.0,18.0,台北一,109,18.0,18.0,832.0
270,鳳梨-開英,B1,102.10.13,18.0,18.0,台北一,109,18.0,18.0,933.0
271,鳳梨-開英,B1,102.10.15,20.0,18.0,台北一,109,19.1,19.2,630.0
272,鳳梨-開英,B1,102.10.17,16.0,16.0,台北一,109,16.0,16.0,448.0
273,鳳梨-開英,B1,102.10.18,20.0,15.0,台北一,109,17.7,17.9,1398.0
274,鳳梨-開英,B1,102.10.19,17.0,17.0,台北一,109,17.0,17.0,16.0
275,鳳梨-開英,B1,102.10.20,17.0,15.0,台北一,109,16.4,16.6,55.0
276,鳳梨-開英,B1,102.10.24,13.0,12.0,台北一,109,12.8,13.0,260.0
277,鳳梨-開英,B1,102.10.25,15.0,15.0,台北一,109,15.0,15.0,160.0
278,鳳梨-開英,B1,102.10.26,13.9,12.0,台北一,109,13.0,13.0,381.0
279,鳳梨-開英,B1,102.10.27,15.0,12.0,台北一,109,13.0,12.7,347.0
280,鳳梨-開英,B1,102.10.29,10.0,9.0,台北一,109,9.7,9.9,171.0
281,鳳梨-開英,B1,102.10.30,10.0,9.3,台北一,109,9.9,10.0,495.0
282,鳳梨-開英,B1,102.11.01,15.0,15.0,台北一,109,15.0,15.0,1559.0
283,鳳梨-開英,B1,102.11.02,15.0,15.0,台北一,109,15.0,15.0,300.0
284,鳳梨-開英,B1,102.11.05,15.0,8.1,台北一,109,11.2,10.9,1675.0
285,鳳梨-開英,B1,102.11.09,12.0,12.0,台北一,109,12.0,12.0,60.0
286,鳳梨-開英,B1,102.11.10,12.0,12.0,台北一,109,12.0,12.0,100.0
287,鳳梨-開英,B1,102.11.12,12.0,12.0,台北一,109,12.0,12.0,980.0
288,鳳梨-開英,B1,102.11.14,8.0,8.0,台北一,109,8.0,8.0,39.0
289,鳳梨-開英,B1,102.11.15,15.0,12.2,台北一,109,14.4,15.0,424.0
290,鳳梨-開英,B1,102.11.16,10.0,10.0,台北一,109,10.0,10.0,8.0
291,鳳梨-開英,B1,102.11.17,12.0,11.2,台北一,109,11.8,12.0,507.0
292,鳳梨-開英,B1,102.11.19,18.0,18.0,台北一,109,18.0,18.0,11.0
293,鳳梨-開英,B1,102.11.23,15.0,13.0,台北一,109,14.0,13.9,25.0
294,鳳梨-開英,B1,102.11.30,15.0,15.0,台北一,109,15.0,15.0,320.0
295,鳳梨-開英,B1,102.12.03,13.0,8.3,台北一,109,10.8,10.9,135.0
296,鳳梨-開英,B1,102.12.20,15.0,15.0,台北一,109,15.0,15.0,832.0
297,鳳梨-開英,B1,102.12.21,12.0,12.0,台北一,109,12.0,12.0,400.0
298,鳳梨-開英,B1,102.12.22,12.0,12.0,台北一,109,12.0,12.0,400.0
299,鳳梨-開英,B1,103.01.07,12.0,12.0,台北一,109,12.0,12.0,500.0
