,crop_name,crop_num,date,high,low,market_name,market_num,mean,medium,volume
0,甜橙-柳橙,E1,101.01.01,19.8,12.0,台北一,109,15.1,14.6,24158.0
1,甜橙-柳橙,E1,101.01.03,18.4,11.7,台北一,109,14.8,14.6,36325.0
2,甜橙-柳橙,E1,101.01.04,18.1,10.9,台北一,109,14.2,13.9,42029.0
3,甜橙-柳橙,E1,101.01.05,17.7,10.6,台北一,109,13.7,13.5,43492.0
4,甜橙-柳橙,E1,101.01.06,17.7,10.6,台北一,109,13.8,13.5,40900.0
5,甜橙-柳橙,E1,101.01.07,18.8,10.7,台北一,109,14.3,14.0,38243.0
6,甜橙-柳橙,E1,101.01.08,20.3,10.7,台北一,109,14.8,14.4,40677.0
7,甜橙-柳橙,E1,101.01.10,20.8,10.3,台北一,109,15.2,14.9,36631.0
8,甜橙-柳橙,E1,101.01.11,20.2,10.9,台北一,109,14.9,14.4,39363.0
9,甜橙-柳橙,E1,101.01.12,18.5,10.6,台北一,109,13.9,13.5,48007.0
10,甜橙-柳橙,E1,101.01.13,20.0,10.3,台北一,109,14.3,13.7,43442.0
11,甜橙-柳橙,E1,101.01.14,20.6,10.6,台北一,109,14.6,13.9,40660.0
12,甜橙-柳橙,E1,101.01.15,20.1,10.5,台北一,109,14.5,14.1,41265.0
13,甜橙-柳橙,E1,101.01.17,20.5,10.3,台北一,109,14.4,13.8,55885.0
14,甜橙-柳橙,E1,101.01.18,24.7,10.6,台北一,109,15.9,14.8,47887.0
15,甜橙-柳橙,E1,101.01.19,26.4,13.2,台北一,109,18.4,17.5,51515.0
16,甜橙-柳橙,E1,101.01.20,24.7,13.5,台北一,109,18.4,17.9,66110.0
17,甜橙-柳橙,E1,101.01.21,24.4,12.5,台北一,109,17.8,17.3,79990.0
18,甜橙-柳橙,E1,101.01.22,18.4,8.9,台北一,109,13.4,13.2,30346.0
19,甜橙-柳橙,E1,101.01.28,20.2,9.3,台北一,109,13.8,13.2,42687.0
20,甜橙-柳橙,E1,101.01.29,20.9,9.4,台北一,109,14.1,13.5,36445.0
21,甜橙-柳橙,E1,101.01.30,19.0,8.9,台北一,109,13.0,12.4,37394.0
22,甜橙-柳橙,E1,101.02.01,21.1,11.2,台北一,109,15.0,14.3,20290.0
23,甜橙-柳橙,E1,101.02.02,20.2,11.1,台北一,109,15.0,14.6,20546.0
24,甜橙-柳橙,E1,101.02.03,20.0,11.0,台北一,109,14.8,14.3,25510.0
25,甜橙-柳橙,E1,101.02.04,18.3,9.7,台北一,109,13.7,13.4,35187.0
26,甜橙-柳橙,E1,101.02.05,21.4,9.8,台北一,109,14.2,13.3,36343.0
27,甜橙-柳橙,E1,101.02.06,24.6,10.6,台北一,109,17.0,16.6,21108.0
28,甜橙-柳橙,E1,101.02.09,30.8,15.6,台北一,109,22.6,22.3,19357.0
29,甜橙-柳橙,E1,101.02.10,30.2,15.7,台北一,109,23.6,24.0,29292.0
30,甜橙-柳橙,E1,101.02.11,22.4,12.2,台北一,109,17.5,17.6,55807.0
31,甜橙-柳橙,E1,101.02.12,22.6,12.2,台北一,109,16.5,16.0,42957.0
32,甜橙-柳橙,E1,101.02.14,23.2,12.3,台北一,109,17.2,16.8,36951.0
