,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,69.66292134831461,62.254901960784316,40.46231460571289,39.63750457763672,1.623429298400879,1.574484944343567,65.68770599365234,62.408653259277344
