,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,80.89887640449437,57.14285714285714,5.371531963348389,23.81814193725586,3.621683120727539,1.8818081617355347,19.45398712158203,44.82117462158203
