,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,57.67790262172284,63.725490196078425,13.139389038085938,21.557985305786133,1.9753142595291138,1.490231990814209,25.954421997070312,32.126399993896484
