,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,55.938697318007655,75.60975609756098,4.201913968461854,11.821210982159872,2.3026479855373525,1.3752550200775808,9.67552873487995,16.257179746611595
