,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,64.75095785440614,85.96491228070175,9.989642859488667,17.990314149438287,1.5943213951763213,1.2610101771451585,15.926701341053148,22.685969232480225
