,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,75.28089887640449,70.18348623853211,606.1044311523438,661.6474609375,1.377345323562622,1.3370965719223022,834.8151245117188,884.6865234375
