,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,58.42696629213483,59.183673469387756,3.9931914806365967,10.586328506469727,2.287301778793335,1.2797176837921143,9.133633613586426,13.54751205444336
