,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,65.13409961685824,72.27722772277228,25.45222670107338,33.21649205472208,1.4942643857600049,1.2826522190214167,38.03235589770381,42.60520724209653
