,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,73.78277153558052,68.20276497695853,9.142685890197754,8.396834373474121,1.763482689857483,1.862776756286621,16.122968673706055,15.641427993774414
