,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,64.04494382022472,70.44025157232704,9.497431755065918,11.443778991699219,1.9053112268447876,1.575793743133545,18.095563888549805,18.033035278320312
