,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,75.47892720306514,70.81339712918661,6.000530245020932,5.156619068310023,1.5102319528443224,1.4610963805439185,9.062192510039383,7.534317456551528
