,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,63.29588014981273,70.0,2.488800048828125,37.82117462158203,5.1153693199157715,1.6329081058502197,12.731131553649902,61.75850296020508
