,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,73.9463601532567,73.37662337662337,6.600782586425771,6.176554778953651,1.2626112500567557,1.246670687576425,8.334222352799907,7.700129793131603
