,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,47.565543071161045,42.857142857142854,2.7853567600250244,24.150226593017578,3.0369150638580322,1.1951900720596313,8.458891868591309,28.864110946655273
