,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,71.16104868913857,65.75342465753424,720.369384765625,683.2543334960938,1.845300316810608,1.799196720123291,1329.2978515625,1229.3089599609375
