,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,78.16091954022988,74.29906542056075,26.306950096974443,25.158590862238515,1.4675859623002472,1.5116894265609278,38.60771067325282,38.03197579361834
