,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,68.53932584269663,68.67469879518072,17.545167922973633,34.60059356689453,1.9380683898925781,1.4594677686691284,34.00373458862305,50.498451232910156
