,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,72.65917602996255,66.94915254237289,45.674049377441406,58.32704162597656,1.4109246730804443,1.2477457523345947,64.44264221191406,72.7773208618164
