,Origin,Predict
0,0.0,0.097263984
1,0.0,0.66837436
2,0.0,0.24130005
3,0.0,15.262315
4,0.0,0.49977502
5,0.0,1.0547582
6,54.8,52.9531
7,0.0,0.4183199
8,0.0,0.03185477
9,66.1,61.015644
10,0.0,0.3705881
11,0.0,5.226998
12,0.0,1.5452414
13,0.0,0.09735177
14,0.0,0.0022291415
15,0.0,9.522824
16,0.0,0.09351396
17,50.3,49.407997
18,0.0,0.20556606
19,0.0,0.09787368
20,15.0,17.749022
21,51.0,57.74058
22,28.2,22.49394
23,0.0,0.25034127
24,57.7,55.491528
25,0.0,0.15370035
26,0.0,1.5699759
27,0.0,0.002517705
28,0.0,0.51439273
29,64.6,64.62001
30,0.0,1.185612
31,0.0,14.584711
32,0.0,1.1979189
33,0.0,0.0242486
34,0.0,0.1802292
35,0.0,0.19280651
36,0.0,1.0781176
37,0.0,0.23857465
38,0.0,0.1237771
39,0.0,0.3877697
40,0.0,0.6627726
41,10.7,30.234392
42,0.0,0.09750316
43,0.0,2.9821918
44,0.0,0.3001161
45,0.0,2.3914149
46,53.0,59.629974
47,0.0,0.48309097
48,0.0,0.9372538
49,0.0,0.37877378
50,0.0,0.18590601
51,0.0,0.18579732
52,32.4,63.27736
53,0.0,0.1719728
54,0.0,0.09934799
55,0.0,0.03184981
56,0.0,2.0217674
57,0.0,0.5424794
58,0.0,0.5335048
59,0.0,11.277191
60,0.0,0.34507245
61,0.0,6.8798494
62,64.4,36.445206
63,0.0,20.429285
64,0.0,1.6255984
65,0.0,0.116904415
66,0.0,0.16036361
67,0.0,0.1740005
68,0.0,0.5744226
69,0.0,0.9278308
70,0.0,0.19305108
71,0.0,0.06119658
72,0.0,0.070334636
73,0.0,8.017851
74,20.0,22.102934
75,66.0,54.68222
76,12.0,13.094967
77,0.0,0.033344172
78,0.0,0.016086655
79,0.0,0.40504533
80,0.0,0.09872923
81,0.0,0.012410384
82,0.0,0.32135916
83,0.0,0.04683613
84,46.4,52.545753
85,0.0,0.14860304
86,0.0,0.33709058
87,0.0,0.1391859
88,0.0,0.07189133
89,0.0,0.25167346
90,15.0,1.7704804
91,0.0,1.4650276
92,0.0,0.5537545
93,0.0,0.06527313
94,0.0,0.30525157
95,57.4,54.690647
96,65.0,63.289673
97,0.0,2.3580418
98,0.0,10.209995
99,0.0,0.09423644
100,0.0,0.17140645
101,0.0,0.29337496
102,0.0,1.0891013
103,0.0,0.06349344
104,45.0,2.2773616
105,0.0,0.037776574
106,41.7,46.435204
107,0.0,0.101264626
108,0.0,0.14041932
109,0.0,0.014808393
110,0.0,0.1394542
111,0.0,0.43018833
112,64.7,44.843792
113,0.0,0.14136308
114,0.0,1.0006686
115,0.0,1.644649
116,61.2,53.26555
117,64.4,66.97706
118,0.0,0.19415745
119,0.0,1.1084869
120,0.0,0.13338315
121,0.0,0.056724064
122,0.0,0.12668861
123,0.0,7.8510323
124,0.0,0.19019046
125,0.0,0.4518217
126,0.0,0.48410416
127,40.0,40.17671
128,0.0,4.049591
129,0.0,0.45092648
130,0.0,0.50838965
131,0.0,22.254704
132,0.0,1.6659899
133,0.0,3.9945054
134,0.0,1.1202155
135,0.0,0.2801554
136,0.0,1.1053153
137,0.0,0.071644604
138,20.0,3.429324
139,12.0,21.862846
140,0.0,24.152649
141,59.6,61.882668
142,49.3,53.710674
143,0.0,0.22692752
144,0.0,0.46103096
145,0.0,0.34417853
146,0.0,0.19099684
147,0.0,0.18408448
148,0.0,0.25925395
149,0.0,0.5633498
150,0.0,0.3955715
151,0.0,0.35713863
152,0.0,0.15765505
153,66.6,49.593536
154,0.0,0.22423017
155,0.0,0.024185626
156,20.0,20.019726
157,0.0,0.027961105
158,0.0,0.14848292
159,0.0,0.0015991762
160,0.0,0.11352641
161,54.7,44.250748
162,35.0,15.479157
163,0.0,2.270314
164,0.0,0.5134432
165,0.0,0.34766003
166,0.0,0.65605086
167,0.0,0.0918531
168,0.0,0.00985925
169,0.0,0.037752636
170,0.0,0.23590513
171,0.0,0.06839169
172,0.0,0.62124014
173,0.0,0.4711531
174,0.0,0.8119353
175,0.0,0.072905615
176,0.0,16.998205
177,60.7,54.063522
178,0.0,0.24689275
179,0.0,0.069730334
180,0.0,0.067853376
181,0.0,9.973643
182,0.0,0.09651843
183,0.0,1.38397
184,0.0,0.41983798
185,30.4,36.035366
186,0.0,3.9616764
187,0.0,0.61062133
188,0.0,0.4134152
189,0.0,0.22560656
190,0.0,0.051751196
191,0.0,0.29377848
192,0.0,0.06600532
193,0.0,2.3075995
194,0.0,0.1129605
195,0.0,1.6438693
196,0.0,0.08646831
197,0.0,1.4680496
198,0.0,1.3025358
199,0.0,0.436987
200,0.0,0.19490345
201,0.0,0.25187016
202,0.0,0.18857016
203,0.0,0.08711466
204,0.0,0.18184175
205,0.0,0.040469833
206,0.0,0.63953614
207,0.0,0.04786659
208,0.0,0.080816306
209,0.0,5.7819443
210,0.0,0.0731752
211,0.0,0.19380075
212,0.0,0.14853813
213,0.0,0.20576772
214,0.0,0.10457297
215,0.0,0.4252439
216,0.0,15.095941
217,0.0,0.35467163
218,48.1,55.341957
219,43.3,42.219223
220,0.0,0.0055985185
221,18.0,16.632404
222,0.0,0.1724999
223,0.0,0.11378435
224,0.0,3.587193
225,0.0,0.31772256
226,0.0,0.514399
227,0.0,3.9543428
228,0.0,0.2279252
229,0.0,7.020447
230,0.0,0.6685598
231,0.0,0.40554893
232,0.0,0.16780351
233,0.0,8.61368
234,0.0,0.23086454
235,46.2,34.864475
236,0.0,0.17873959
237,54.7,67.21269
238,0.0,0.13574687
239,0.0,0.2993524
240,0.0,0.0023391321
241,0.0,0.539848
242,0.0,0.22226349
243,0.0,0.11230746
244,0.0,0.22458537
245,0.0,0.22192942
246,0.0,1.2536347
247,0.0,0.1999835
248,0.0,0.65947115
249,0.0,0.079945005
250,0.0,0.052384395
251,12.0,0.02321512
252,0.0,0.53201604
253,0.0,0.11530675
254,0.0,0.013110441
255,0.0,0.28956842
256,0.0,0.005279546
257,0.0,0.15224567
258,0.0,3.5181284
259,0.0,0.25522745
260,0.0,0.030955868
