,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,77.77777777777779,74.24242424242425,2.309203964603129,2.1266657867816963,1.4346466158045177,1.4580142777645855,3.3128916530202543,3.1007090811611686
