,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,73.03370786516854,67.45283018867924,10.432374954223633,10.114978790283203,1.845650315284729,1.9548029899597168,19.2545166015625,19.772790908813477
