,1,2,3,4,5,acc,batch_size,lookback
0,10,10,10,0,0,52.52525252525253,32,150
1,10,10,10,10,0,57.57575757575758,32,150
2,32,0,0,0,0,53.535353535353536,32,150
3,32,32,0,0,0,57.57575757575758,32,150
4,32,32,32,0,0,52.52525252525253,32,150
5,32,32,32,32,0,52.52525252525253,32,150
6,64,0,0,0,0,53.535353535353536,32,150
7,64,64,0,0,0,52.52525252525253,32,150
8,64,64,64,0,0,52.52525252525253,32,150
9,64,64,64,64,0,52.52525252525253,32,150
