,1,2,3,4,5,acc,batch_size,lookback
0,10,10,10,0,0,59.78260869565217,32,300
1,10,10,10,10,0,54.347826086956516,32,300
2,32,0,0,0,0,59.78260869565217,32,300
3,32,32,0,0,0,54.347826086956516,32,300
4,32,32,32,0,0,54.347826086956516,32,300
5,32,32,32,32,0,54.347826086956516,32,300
6,64,0,0,0,0,73.91304347826086,32,300
7,64,64,0,0,0,65.21739130434783,32,300
8,64,64,64,0,0,53.2608695652174,32,300
9,64,64,64,64,0,63.04347826086957,32,300
