,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,71.53558052434457,70.3225806451613,653.1725463867188,931.273193359375,1.5862853527069092,1.3808194398880005,1036.1180419921875,1285.920166015625
