,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,69.66292134831461,64.25339366515837,219.0229034423828,234.43569946289062,1.4108515977859497,1.3438169956207275,309.0088195800781,315.0386657714844
