,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,75.09578544061303,70.81339712918661,4.4257190042585695,3.792594112962054,1.7689459848247995,1.8631731533164453,7.828857862546006,7.066259532696897
