,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,74.15730337078652,68.51851851851852,83.7762680053711,83.47069549560547,1.3851585388183594,1.3945651054382324,116.04341125488281,116.40531921386719
