,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,66.28352490421456,60.24844720496895,5.691367305722444,5.521846712005805,1.4776788450344172,1.3026467399118207,8.410013066986584,7.193015617687167
