,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,62.92134831460674,64.55696202531645,132.07171630859375,348.63482666015625,2.703972816467285,1.6319206953048706,357.1183166503906,568.9443969726562
