,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,61.04868913857678,66.66666666666666,3.2618212699890137,7.745633125305176,2.3148739337921143,1.2922240495681763,7.5507049560546875,10.009093284606934
