,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,75.65543071161048,70.98214285714286,1948.801025390625,2170.4365234375,1.4421594142913818,1.38485586643219,2810.481689453125,3005.74169921875
