,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,73.03370786516854,68.96551724137932,9.280254364013672,7.990034580230713,1.4926782846450806,1.4580328464508057,13.852434158325195,11.64973258972168
