,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,74.15730337078652,69.0909090909091,4.7178850173950195,4.807614803314209,1.8147318363189697,1.727217197418213,8.56169605255127,8.303794860839844
