,Accuracy,Accuracy_0,AverageDeviation,AverageDeviation_0,CoefficientOfVariation,CoefficientOfVariation_0,StandardDeviation,StandardDeviation_0
0,81.22605363984674,79.34272300469483,10.738898900128415,9.823410175663764,1.3656509853969874,1.271043056516999,14.665587865038994,12.48597729509586
